InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,MonoFrontendDuration,MonoBackendDuration,MicroFrontendDuration,MicroBackendDuration,C-State,Resident,Count,Latency
24-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.013%,130,124
24-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.726%,10723,85
24-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.079%,2692,70
24-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.760%,29096,10
24-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.308%,17231,2
24-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4689,0
24-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.628%
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.088%,34168,890
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.054%,170,480
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.688%,22747,200
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.014%,114,124
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.671%,9718,85
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.083%,2677,70
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.657%,27627,10
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.308%,17289,2
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4329,0
8-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.433%
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.371%,34894,890
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.037%,181,480
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.266%,21952,200
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.013%,114,124
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.712%,10327,85
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.079%,2568,70
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.713%,28046,10
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.293%,16141,2
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4542,0
18-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.511%
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.370%,34625,890
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.033%,166,480
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.325%,22141,200
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.017%,143,124
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.727%,10599,85
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.074%,2565,70
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.676%,27164,10
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.315%,16331,2
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4791,0
25-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.459%
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.080%,34961,890
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.051%,184,480
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.459%,22307,200
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.014%,127,124
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.688%,10444,85
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.086%,2888,70
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.719%,28080,10
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.287%,17137,2
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4674,0
20-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.612%
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.058%,35083,890
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.031%,169,480
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.534%,22470,200
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.010%,109,124
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.709%,10592,85
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.085%,2790,70
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.700%,28036,10
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.308%,16918,2
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.005%,4782,0
15-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.562%
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.261%,32550,890
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.033%,72,480
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.415%,20830,200
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.014%,106,124
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.628%,8915,85
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.083%,2746,70
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.705%,29366,10
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.361%,19592,2
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4756,0
1-api-baseline.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.496%
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.075%,33879,890
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.040%,172,480
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.436%,22291,200
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.011%,100,124
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.730%,10745,85
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.076%,2688,70
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.772%,27539,10
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.318%,16501,2
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4494,0
17-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.537%
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,1,C10,90.072%,33541,890
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,2,C9,0.063%,203,480
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,3,C8,6.616%,22325,200
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,4,C7s,0.014%,115,124
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,5,C6,0.665%,10009,85
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,6,C3,0.075%,2556,70
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,7,C1E,0.668%,27462,10
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,8,C1,0.291%,16224,2
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,9,POLL,0.004%,4584,0
7-api-monitor.csv,micro,29-02-24T21-03-08,1,5,300,50,30,29-02-24T21-03-08,29-02-24T21-03-24,01-03-24T04-53-42,,,,,10,C0,1.531%
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,1,C10,84.374%,7577,890
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,2,C9,0.073%,45,480
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,3,C8,9.229%,9369,200
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,4,C7s,0.006%,30,124
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,5,C6,1.085%,4712,85
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,6,C3,0.168%,1413,70
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,7,C1E,0.443%,4926,10
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,8,C1,0.454%,5491,2
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,9,POLL,0.002%,581,0
2-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,10,C0,4.167%
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,1,C10,98.004%,13597,890
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,2,C9,0.011%,87,480
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,3,C8,1.292%,4955,200
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,4,C7s,0.001%,6,124
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,5,C6,0.131%,2269,85
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,6,C3,0.009%,472,70
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,7,C1E,0.023%,440,10
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,8,C1,0.091%,2382,2
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,9,POLL,0.000%,4,0
1-api-monitor.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,10,C0,0.438%
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,1,C10,98.174%,17003,890
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,2,C9,0.119%,71,480
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,3,C8,1.148%,4013,200
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,4,C7s,0.001%,6,124
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,5,C6,0.105%,1492,85
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,6,C3,0.008%,290,70
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,7,C1E,0.016%,375,10
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,8,C1,0.019%,404,2
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,9,POLL,0.000%,3,0
1-api-baseline.csv,mono,29-02-24T20-39-41,1,5,300,50,30,29-02-24T20-39-41,,,,99.471540720,,99.471540720,10,C0,0.410%
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,90.170%,33810,890
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.047%,172,480
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,6.515%,22782,200
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.012%,114,124
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.711%,10371,85
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.087%,2784,70
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.670%,28400,10
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.321%,18099,2
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.004%,4922,0
2-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,1.463%
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,89.769%,35523,890
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.051%,193,480
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,6.701%,23371,200
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.013%,105,124
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.735%,11010,85
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.084%,2781,70
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.736%,28568,10
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.305%,16847,2
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.004%,4883,0
6-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,1.601%
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,89.577%,34805,890
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.036%,202,480
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,6.925%,24277,200
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.011%,99,124
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.739%,11028,85
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.082%,2766,70
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.682%,28236,10
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.295%,17452,2
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.004%,4723,0
2-api-baseline.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,1.647%
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,90.363%,35085,890
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.056%,196,480
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,6.338%,22048,200
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.015%,144,124
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.697%,10360,85
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.070%,2424,70
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.618%,27417,10
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.306%,17246,2
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.005%,4790,0
5-api-monitor.csv,micro,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,1.533%
